ensembl_gene_id	chromosome_name	start_position	end_position	strand	band	external_gene_name	description	goslim_goa_accession
ENSG00000241106	6	32812763	32817048	-1	p21.32	HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	GO:0005886
ENSG00000241106	6	32812763	32817048	-1	p21.32	HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	GO:0004871
ENSG00000241106	6	32812763	32817048	-1	p21.32	HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	GO:0007165
ENSG00000241106	6	32812763	32817048	-1	p21.32	HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	GO:0005773
ENSG00000241106	6	32812763	32817048	-1	p21.32	HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	GO:0005768
ENSG00000241106	6	32812763	32817048	-1	p21.32	HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	GO:0002376
ENSG00000241106	6	32812763	32817048	-1	p21.32	HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	GO:0005764
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0008150
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0003674
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0006950
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0034641
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0005575
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0005622
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0005623
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0005737
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0005829
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0043234
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0003723
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0009058
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0005634
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0043226
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0005654
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0007165
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0003677
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0009790
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0048856
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0030154
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0001071
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0019899
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0008134
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0007267
ENSG00000204531	6	31164337	31180731	-1	p21.33	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	GO:0048646
ENSG00000206344	6	31197760	31203968	1	p21.33	HCG27	HLA complex group 27 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:27366]	
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0008150
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0003674
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0005575
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0005622
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0005623
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0005737
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0043234
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0006810
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0043167
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0022857
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0043226
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0005886
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0005783
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0002376
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0055085
ENSG00000250264	6	32813767	32838822	-1	p21.32	XXbac-BPG246D15.9	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000391806}  [Source:UniProtKB/TrEMBL;Acc:E7ENX8]	GO:0016887
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0008150
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0003674
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0005575
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0005622
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0005623
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0005737
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0043234
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0006810
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0043167
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0022857
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0043226
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0005783
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0042592
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0002376
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0055085
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0016887
ENSG00000204267	6	32821833	32838780	-1	p21.32	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:44]	GO:0044403
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0008150
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0003674
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0016798
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005575
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005622
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005623
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005737
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005975
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0006629
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0044281
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0009056
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0009058
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0043226
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005886
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0006464
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005773
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0016023
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005576
ENSG00000204386	6	31857659	31862906	-1	p21.33	NEU1	sialidase 1 (lysosomal sialidase) [Source:HGNC Symbol;Acc:HGNC:7758]	GO:0005764
ENSG00000240053	6	31670167	31673776	1	p21.33	LY6G5B	lymphocyte antigen 6 complex, locus G5B [Source:HGNC Symbol;Acc:HGNC:13931]	GO:0008150
ENSG00000240053	6	31670167	31673776	1	p21.33	LY6G5B	lymphocyte antigen 6 complex, locus G5B [Source:HGNC Symbol;Acc:HGNC:13931]	GO:0003674
ENSG00000240053	6	31670167	31673776	1	p21.33	LY6G5B	lymphocyte antigen 6 complex, locus G5B [Source:HGNC Symbol;Acc:HGNC:13931]	GO:0005575
ENSG00000240053	6	31670167	31673776	1	p21.33	LY6G5B	lymphocyte antigen 6 complex, locus G5B [Source:HGNC Symbol;Acc:HGNC:13931]	GO:0005576
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0008150
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0003674
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0034641
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0005575
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0005622
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0005623
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0005737
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0044281
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0009058
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0006520
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0043167
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0043226
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0005739
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0006399
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0006412
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	GO:0016874
ENSG00000137411	6	30908242	30926459	1	p21.33	VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	
ENSG00000244255	6	31927698	31952048	1	p21.33	XXbac-BPG116M5.17	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000410815}; cDNA FLJ55673, highly similar to Complement factor B  {ECO:0000313|EMBL:BAG64956.1}  [Source:UniProtKB/TrEMBL;Acc:B4E1Z4]	GO:0008150
ENSG00000244255	6	31927698	31952048	1	p21.33	XXbac-BPG116M5.17	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000410815}; cDNA FLJ55673, highly similar to Complement factor B  {ECO:0000313|EMBL:BAG64956.1}  [Source:UniProtKB/TrEMBL;Acc:B4E1Z4]	GO:0003674
ENSG00000244255	6	31927698	31952048	1	p21.33	XXbac-BPG116M5.17	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000410815}; cDNA FLJ55673, highly similar to Complement factor B  {ECO:0000313|EMBL:BAG64956.1}  [Source:UniProtKB/TrEMBL;Acc:B4E1Z4]	GO:0008233
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0003674
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0005575
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0005622
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0005623
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0043167
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0008150
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0005737
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0005829
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0043226
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0006464
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0005739
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0008219
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	GO:0016874
ENSG00000204599	6	30326479	30343729	1	p22.1	TRIM39	tripartite motif containing 39 [Source:HGNC Symbol;Acc:HGNC:10065]	
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0008150
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0003674
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0006950
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0005575
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0005623
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0043226
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0005886
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0005576
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0002376
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0008233
ENSG00000243649	6	31945650	31952084	1	p21.33	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	GO:0005615
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0008150
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0003674
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0006950
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0005575
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0005623
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0043226
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0005886
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0030234
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0005576
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0002376
ENSG00000244731	6	31982024	32002681	1	p21.33	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	GO:0005615
ENSG00000112514	6	33416442	33418317	-1	p21.32	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	GO:0008150
ENSG00000112514	6	33416442	33418317	-1	p21.32	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	GO:0003674
ENSG00000112514	6	33416442	33418317	-1	p21.32	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	GO:0005575
ENSG00000112514	6	33416442	33418317	-1	p21.32	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	GO:0043226
ENSG00000112514	6	33416442	33418317	-1	p21.32	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	GO:0019899
ENSG00000112514	6	33416442	33418317	-1	p21.32	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	GO:0005576
ENSG00000112514	6	33416442	33418317	-1	p21.32	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	
ENSG00000204613	6	30151945	30160934	-1	p22.1	TRIM10	tripartite motif containing 10 [Source:HGNC Symbol;Acc:HGNC:10072]	GO:0008150
ENSG00000204613	6	30151945	30160934	-1	p22.1	TRIM10	tripartite motif containing 10 [Source:HGNC Symbol;Acc:HGNC:10072]	GO:0003674
ENSG00000204613	6	30151945	30160934	-1	p22.1	TRIM10	tripartite motif containing 10 [Source:HGNC Symbol;Acc:HGNC:10072]	GO:0005575
ENSG00000204613	6	30151945	30160934	-1	p22.1	TRIM10	tripartite motif containing 10 [Source:HGNC Symbol;Acc:HGNC:10072]	GO:0005622
ENSG00000204613	6	30151945	30160934	-1	p22.1	TRIM10	tripartite motif containing 10 [Source:HGNC Symbol;Acc:HGNC:10072]	GO:0005623
ENSG00000204613	6	30151945	30160934	-1	p22.1	TRIM10	tripartite motif containing 10 [Source:HGNC Symbol;Acc:HGNC:10072]	GO:0005737
ENSG00000204613	6	30151945	30160934	-1	p22.1	TRIM10	tripartite motif containing 10 [Source:HGNC Symbol;Acc:HGNC:10072]	GO:0043167
ENSG00000197935	6	28994785	29005316	-1	p22.1	ZNF311	zinc finger protein 311 [Source:HGNC Symbol;Acc:HGNC:13847]	GO:0008150
ENSG00000197935	6	28994785	29005316	-1	p22.1	ZNF311	zinc finger protein 311 [Source:HGNC Symbol;Acc:HGNC:13847]	GO:0003674
